module,optimize,make_model_option,predict_option,n_train,n_test,t,SMSE,MSLL,time_make_model,time_predict,time_total
gpflow_basic,True,,,100,1000,7,0.4180722994405174,0.060856973578921,4.945208787918091,0.5460007190704346,5.491209506988525
gpflow_basic,True,,,200,1000,7,0.3493911855507874,-0.025677196468873884,4.89840841293335,0.6552011966705322,5.553609609603882
gpflow_basic,True,,,400,1000,7,0.2723789442491012,-0.15593831178442172,5.39760947227478,0.6864013671875,6.08401083946228
gpflow_basic,True,,,800,1000,7,0.23473941215739832,-0.22265760584199257,7.4724133014678955,0.7800014019012451,8.25241470336914
gpflow_basic,True,,,1600,1000,7,0.2293682227902222,-0.2353902621778784,15.818427801132202,1.0608019828796387,16.87922978401184
gpflow_basic,True,,,3200,1000,7,0.21282643271778431,-0.27314995983289647,95.39416766166687,2.4024040699005127,97.79657173156738
gpflow_basic,True,,,6400,1000,7,0.20111530079147327,-0.302074545039492,673.4687829017639,9.859217166900635,683.3280000686646
gpflow_basic,True,,,100,1000,8,0.37437646264344854,0.02532119128834199,6.349210977554321,0.733201265335083,7.082412242889404
gpflow_basic,True,,,200,1000,8,0.3318021441256543,-0.04803600417128787,5.772010087966919,0.8112015724182129,6.583211660385132
gpflow_basic,True,,,400,1000,8,0.278848135398174,-0.14690082273696828,6.115210771560669,0.7956013679504395,6.910812139511108
gpflow_basic,True,,,800,1000,8,0.22580970615517243,-0.24038612415170146,8.377214670181274,0.8892016410827637,9.266416311264038
gpflow_basic,True,,,1600,1000,8,0.21618995224843165,-0.266384344826291,18.704432725906372,1.1544020175933838,19.858834743499756
gpflow_basic,True,,,3200,1000,8,0.2039792513237915,-0.29397173545268707,84.56774830818176,2.496004581451416,87.06375288963318
gpflow_basic,True,,,6400,1000,8,0.21114987734360138,-0.27838251312087864,674.7791850566864,9.968417644500732,684.7476027011871
gpflow_basic,True,,,100,1000,9,0.42580083036469313,0.044171104883888486,7.066812515258789,0.8424015045166016,7.909214019775391
gpflow_basic,True,,,200,1000,9,0.3281507442795444,-0.06274600077495189,6.645611763000488,0.8424015045166016,7.48801326751709
gpflow_basic,True,,,400,1000,9,0.27664458276573783,-0.14920753546751725,6.770411968231201,0.8736014366149902,7.644013404846191
gpflow_basic,True,,,800,1000,9,0.23829902823129026,-0.2193705712608133,9.360016345977783,1.0140018463134766,10.37401819229126
gpflow_basic,True,,,1600,1000,9,0.23771245813788364,-0.21927369603023392,18.376832246780396,1.248002290725708,19.624834537506104
gpflow_basic,True,,,3200,1000,9,0.21409608521907725,-0.269370036524239,97.46897101402283,2.6052048206329346,100.07417583465576
gpflow_basic,True,,,6400,1000,9,0.20843423950637396,-0.2845038852479139,675.9179873466492,10.062017440795898,685.9800047874451
